id,title,description,Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,availability,availability,Variant Inventory Policy,Variant Fulfillment Service,price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,"image_link",Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,link,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / World,Price / World,Compare At Price / World,Status
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,155CM,,,,,36209750-155cm,0,,0,deny,manual,73.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099912_a17986ce-ce03-480c-b6c2-1be4061ace6b.jpg?v=1693790335,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099901_c8262536-25ee-4ce4-a7a3-662ff66064ee.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,120CM,,,,,36209750-120cm,0,,0,deny,manual,56.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099917_3737d4d5-1b96-4a9b-be3f-5c8ada3edbca.jpg?v=1693790335,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099902_ee89b04f-25c0-40fa-95a9-51212f37ec55.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,150CM,,,,,36209750-150cm,0,,0,deny,manual,57.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070819_a99ad2b8-c3f5-4043-af4c-40ad6a4a5f71.jpg?v=1693790335,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1726898441_acca1cd9-e13b-4387-8c19-769b215e80af.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,90M,,,,,36209750-90m,0,,0,deny,manual,54.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011326_5c34390d-b148-40bd-ad7c-f4f00075ffd2.jpg?v=1693790335,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099908_1f03ef2e-e086-4797-8812-0b06183392f4.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,110M,,,,,36209750-110m,0,,0,deny,manual,61.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099902_ee89b04f-25c0-40fa-95a9-51212f37ec55.jpg?v=1693790335,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099910_c84fe206-80bc-424e-9c8d-7f9b7f63cd8f.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,152X25cm,,,,,36209750-152x25cm,0,,0,deny,manual,64.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099897_de3eca77-883e-44a8-b38c-be1e3c473d0a.jpg?v=1693790335,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099912_a17986ce-ce03-480c-b6c2-1be4061ace6b.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,60cmx22cm,,,,,36209750-60cmx22cm,0,,0,deny,manual,56.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099904_6db7bc72-2f45-4e8a-96ed-aaae15c8c707.jpg?v=1693790335,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011327_6c032b95-8e7a-479d-8ec1-31143bc34a32.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,90cmx25cm,,,,,36209750-90cmx25cm,0,,0,deny,manual,54.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099908_1f03ef2e-e086-4797-8812-0b06183392f4.jpg?v=1693790335,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011328_dfa83035-9df9-4283-b814-97b52995c7a0.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,100x40cm,,,,,36209750-100x40cm,0,,0,deny,manual,58.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1751321344_d713e08f-5604-4200-8c3b-d794d229c5a5.jpg?v=1693790335,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099917_3737d4d5-1b96-4a9b-be3f-5c8ada3edbca.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,100x40cm 2,,,,,36209750-100x40cm-2,0,,0,deny,manual,58.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1726898443_6016848b-25f0-422e-8f5c-4ac7fd09b35e.jpg?v=1693790335,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099919_d94150d4-8fe9-43d5-951a-e4b8349518e3.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,100x40cm 3,,,,,36209750-100x40cm-3,0,,0,deny,manual,58.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070813_38b4eaf0-ff91-4976-a8b5-69c8926fad03.jpg?v=1693790335,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099920_53fcc9e1-4ed0-4e92-bcae-1d8aa5e5aeb9.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,120cmx25cm 2,,,,,36209750-120cmx25cm-2,0,,0,deny,manual,65.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070816_5e17cfaa-c345-41a3-b03f-6e1cb305dc24.jpg?v=1693790335,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011325_e4ea2583-651d-4001-a451-d56a03ca2250.jpg?v=1693790336,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,150cmx25cm,,,,,36209750-150cmx25cm,0,,0,deny,manual,72.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070817_efe62f2e-01b2-4465-8990-1726bf16395d.jpg?v=1693790335,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011326_5c34390d-b148-40bd-ad7c-f4f00075ffd2.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,120cmx25cm,,,,,36209750-120cmx25cm,0,,0,deny,manual,61.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099896_f6b80ebf-2a0c-4745-9a3d-2fbc0bb7a0dc.jpg?v=1693790335,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011323_fe033910-2f9f-43ca-892b-eee2069fad8c.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,90cmx22cm,,,,,36209750-90cmx22cm,0,,0,deny,manual,57.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1751321346_5a54f225-96d7-4879-8e76-1e8c0565aeac.jpg?v=1693790335,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011324_4d8e7b02-5f38-420c-a2b8-6517456a845a.jpg?v=1693790336,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,130cm,,,,,36209750-130cm,0,,0,deny,manual,64.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1726898442_4c314e0f-685a-412a-83e7-b702dc99f300.jpg?v=1693790335,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1726898443_6016848b-25f0-422e-8f5c-4ac7fd09b35e.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,110cm,,,,,36209750-110cm,0,,0,deny,manual,60.99,120.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1726898441_acca1cd9-e13b-4387-8c19-769b215e80af.jpg?v=1693790335,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1726898442_4c314e0f-685a-412a-83e7-b702dc99f300.jpg?v=1693790335,kg,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1751321345_521c3e4e-3592-4cc2-a01e-4eca8173cc78.jpg?v=1693790335,20,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1751321348_9f2c165f-df43-4d16-a243-da3de71d1fc6.jpg?v=1693790335,21,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070810_c41f038d-12cd-4872-8f07-27f8e95127f4.jpg?v=1693790335,22,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099899_cf680506-ce4c-4edb-ac48-4b486d6ebd6e.jpg?v=1693790335,23,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099920_53fcc9e1-4ed0-4e92-bcae-1d8aa5e5aeb9.jpg?v=1693790335,24,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011323_fe033910-2f9f-43ca-892b-eee2069fad8c.jpg?v=1693790335,25,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1751321349_ec30a199-a02e-4f70-8586-6d9f871f11ff.jpg?v=1693790335,26,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011328_dfa83035-9df9-4283-b814-97b52995c7a0.jpg?v=1693790335,27,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099910_c84fe206-80bc-424e-9c8d-7f9b7f63cd8f.jpg?v=1693790335,28,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099898_00555400-0152-4a2c-a24f-bf55aac5effa.jpg?v=1693790335,29,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1751321343_731b35ad-f4aa-49db-bbba-aaa64ae5b4fe.jpg?v=1693790335,30,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070812_c724df4c-823c-4753-a586-c5c9e6f76fe5.jpg?v=1693790335,31,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011327_6c032b95-8e7a-479d-8ec1-31143bc34a32.jpg?v=1693790335,32,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099919_d94150d4-8fe9-43d5-951a-e4b8349518e3.jpg?v=1693790335,33,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070814_f8154b60-ea30-4c0a-9b91-6549e6bb3a8f.jpg?v=1693790336,34,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070815_0136fccb-5ff0-4d33-802c-834e4d700dc9.jpg?v=1693790336,35,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011325_e4ea2583-651d-4001-a451-d56a03ca2250.jpg?v=1693790336,36,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070811_f95051b7-259c-4bf3-9a8e-f557e67498ea.jpg?v=1693790336,37,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1708011324_4d8e7b02-5f38-420c-a2b8-6517456a845a.jpg?v=1693790336,38,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1735070818_455674e8-093d-48a7-902a-375aad3efe0d.jpg?v=1693790336,39,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1751321341_4ef89eb0-bfe9-43ed-bad6-817f1a26d4ee.jpg?v=1693790336,40,,,,,,,,,,,,,,,,,,,,,,,,,,
lazy-sofa-tatami-single-small-sofa-japanese-folding-sofa-bed-chair-dormitory-balcony-lunch-break-lounge-chair-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1415099906_e318204d-8f78-48e7-8ffc-1baa18626ba4.jpg?v=1693790336,41,,,,,,,,,,,,,,,,,,,,,,,,,,
100pieces-6cm-environmental-protection-garden-round-peat-pots-plant-seedling-starters-cups-nursery-herb-seed-tray-planting-tools,100Pieces 6cm Environmental Protection Garden Round Peat Pots,"<h2 class=""p1"" style=""text-align: center;""><b>THE ECO-FRIENDLY WAY</b></h2> <p class=""p2""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0066/9781/2041/files/Screen_Shot_2021-04-27_at_7.31.51_AM_480x480.png?v=1619484043"" style=""display: block; margin-left: auto; margin-right: auto;""></p> <p class=""p2""><br></p> <p class=""p1""><b>FEATURES</b></p> <ul class=""ul1""> <li class=""li1""> <span class=""s1""></span>﻿Suitable for cultivating various seedlings of plants, vegetables, or fruits.<br> </li> <li class=""li1""> <span class=""s1""></span>These organic nursery paper peat pots are the right ways to start a mini garden, eco-friendly, safe.<br> </li> </ul> <p class=""p2""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0066/9781/2041/files/Screen_Shot_2021-04-27_at_7.32.13_AM_480x480.png?v=1619484087""></p> <p class=""p1"">While we're here anyway, let's do it right. Say goodbye to those plastic pots that harm our planet and upgrade to these environmental-friendly at the same time aesthetic round pots perfect for your seeds!</p> <p class=""p2""><br></p> <p class=""p1""><b>SPECIFICATIONS</b></p> <ul class=""ul1""> <li class=""li1""> <span class=""s1""></span>Material: Pulp</li> <li class=""li1""> <span class=""s1""></span>Color: Light Brown</li> <li class=""li1""> <span class=""s1""></span>Size: approx. 6 x 6 x 4.5 cm  / 2.36 x 2.36 x 1.77''</li> <li class=""li1""> <span class=""s1""></span>The roots of the seedlings can easily extend out of the cup, overcoming the problem of using plastic cups.</li> </ul> <p class=""p2""><br></p> <p class=""p1""><b>PACKAGE INCLUSION</b></p> <ul class=""ul1""> <li class=""li1""> <span class=""s1""></span>100 x Seed Nursery Cup</li> </ul>",Focus VIP,Furniture > Carts & Islands > Kitchen & Dining Carts,,"beautiful potted gardens, best potting mix for container gardening, better homes and gardens flower pots, better homes and gardens pots, expert gardener potting mix, flower pot gardens photos, gardeners potting mix, gardening in pots for beginners, gardening tools for potted plants, gardening water pot, gardening with pots and tubs, gardens in a flower pot hours, pot gardening 101, potting mix for vegetable container gardening",TRUE,Title,Default Title,,,,,43983009-100-pcs,0,,0,deny,manual,29.95,59.9,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1704854741.jpg?v=1693790459,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1704854739.jpg?v=1693790459,kg,,,TRUE,,,TRUE,,,active
100pieces-6cm-environmental-protection-garden-round-peat-pots-plant-seedling-starters-cups-nursery-herb-seed-tray-planting-tools,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1704854740.jpg?v=1693790459,2,,,,,,,,,,,,,,,,,,,,,,,,,,
100pieces-6cm-environmental-protection-garden-round-peat-pots-plant-seedling-starters-cups-nursery-herb-seed-tray-planting-tools,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1704854743.jpg?v=1693790459,3,,,,,,,,,,,,,,,,,,,,,,,,,,
100pieces-6cm-environmental-protection-garden-round-peat-pots-plant-seedling-starters-cups-nursery-herb-seed-tray-planting-tools,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/product-image-1704854739.jpg?v=1693790459,4,,,,,,,,,,,,,,,,,,,,,,,,,,
domom-10-in-1-tungsten-steel-grinding-head-10pcs,10 in 1 Tungsten Steel Grinding Head ( 10PCS ),"<p style=""text-align: center;"">Looking for a better carbine burr set?</p>
<p style=""text-align: center;"">This is the one you are looking for!</p>
<p style=""text-align: center;"">The <span style=""color: #ff0000;""><strong>DOMOM 10 in 1 Tungsten Steel Grinding Head ( 10PCS )</strong> </span>that consist of inverted cone, pointed cone, round nose cone, pointed tree cone, ball nose cone, flame, ball, oval, cylinder and round nose cylinder tip!</p>
<p style=""text-align: center;""><strong>Perfect for any handcraft that uses rotary tools!</strong></p>
<h4 style=""text-align: left;""><span style=""color: #e69138;""><strong>Features:</strong></span></h4>
<ul>
<li>
<span style=""color: #3d85c6;""><strong>High-efficiency</strong></span> - Dozens of times more efficient than machining with a boring tool, nearly ten times more efficient than machining with a small grinding wheel.</li>
<li>
<span style=""color: #3d85c6;""><strong>High-quality</strong></span> - High finish, able to machine high precision mold cavities of various shapes.</li>
<li>
<span style=""color: #3d85c6;""><strong>Durable</strong></span> - 10 times more durable than high speed steel tools and more than 200 times more durable than small wheels.</li>
<li>
<span style=""color: #3d85c6;""><strong>Practical</strong></span> - Simple and convenient, safe and reliable, can reduce labor intensity and improve the working environment.</li>
</ul>
<p style=""text-align: left;""><span style=""color: #e69138;""><strong>Specifications:</strong></span></p>
<ul>
<li>
<strong>Material:</strong> Tungsten steel solid carbide</li>
<li>
<strong>Shank diameter:</strong> 3mm(about 1/8"")</li>
<li>
<strong>Shank Length:</strong> 35mm</li>
<li>
<strong>Cutting edge diameter:</strong> 6 mm</li>
<li>
<p><strong>Total length:</strong> 42-51 mm</p>
</li>
</ul>
<span style=""color: #e69138;""><strong>Package Includes:</strong></span><br>
<p style=""text-align: left;""> </p>
<ul>
<li>1 x DOMOM 10 in 1 Tungsten Steel Grinding Head ( 10PCS )</li>
</ul>
<div class=""msg-content scaleable"">
<div class=""msg-text normal-text""></div>
</div>",comfures,Home & Garden > Bathroom Accessories > Bath Pillows,Home Improvement,Tools,TRUE,Title,Default Title,,,,,CMGDM001,0,,0,deny,manual,29.99,59.98,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/1_71b18c74-47bc-49b8-965e-841bafdd57e6.jpg?v=1693794156,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
